#ies_format_version: 1.0
#file: 20250819_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250819;	140912;	1755592752.000;	       err32
20250819;	140916;	1755592756.000;	       err32
20250819;	140920;	1755592760.000;	       err32
20250819;	140924;	1755592764.000;	       err32
20250819;	140928;	1755592768.000;	       err32
20250819;	140932;	1755592772.000;	       err32
20250819;	140936;	1755592776.000;	       err32
20250819;	140940;	1755592780.000;	       err32
20250819;	140944;	1755592784.000;	       err32
20250819;	140948;	1755592788.000;	       err32
20250819;	140952;	1755592792.000;	       err32
20250819;	140956;	1755592796.000;	       err32
20250819;	141000;	1755592800.000;	       err32
20250819;	141004;	1755592804.000;	       err32
20250819;	141008;	1755592808.000;	       err32
20250819;	141012;	1755592812.000;	       err32
20250819;	141016;	1755592816.000;	       err32
20250819;	141020;	1755592820.000;	       err32
20250819;	141024;	1755592824.000;	       err32
20250819;	141028;	1755592828.000;	       err32
20250819;	141032;	1755592832.000;	       err32
20250819;	141036;	1755592836.000;	       err32
20250819;	141040;	1755592840.000;	       err32
20250819;	141044;	1755592844.000;	       err32
20250819;	141048;	1755592848.000;	       err32
20250819;	141052;	1755592852.000;	       err32
20250819;	141056;	1755592856.000;	       err32
20250819;	141100;	1755592860.000;	       err32
20250819;	141104;	1755592864.000;	       err32
20250819;	141108;	1755592868.000;	       err32
20250819;	141112;	1755592872.000;	       err32
20250819;	141116;	1755592876.000;	       err32
20250819;	141120;	1755592880.000;	       err32
20250819;	141124;	1755592884.000;	       err32
20250819;	141128;	1755592888.000;	       err32
20250819;	141132;	1755592892.000;	       err32
20250819;	141136;	1755592896.000;	       err32
20250819;	141140;	1755592900.000;	       err32
20250819;	141144;	1755592904.000;	       err32
20250819;	141148;	1755592908.000;	       err32
20250819;	141152;	1755592912.000;	       err32
20250819;	141156;	1755592916.000;	       err32
20250819;	141200;	1755592920.000;	       err32
20250819;	141204;	1755592924.000;	       err32
20250819;	141208;	1755592928.000;	       err32
20250819;	141212;	1755592932.000;	       err32
20250819;	141216;	1755592936.000;	       err32
20250819;	141220;	1755592940.000;	       err32
20250819;	141224;	1755592944.000;	       err32
20250819;	141228;	1755592948.000;	       err32
20250819;	141232;	1755592952.000;	       err32
20250819;	141236;	1755592956.000;	       err32
20250819;	141240;	1755592960.000;	       err32
20250819;	141244;	1755592964.000;	       err32
20250819;	141248;	1755592968.000;	       err32
20250819;	141252;	1755592972.000;	       err32
20250819;	141256;	1755592976.000;	       err32
20250819;	141300;	1755592980.000;	       err32
20250819;	141304;	1755592984.000;	       err32
20250819;	141308;	1755592988.000;	       err32
20250819;	141312;	1755592992.000;	       err32
20250819;	141316;	1755592996.000;	       err32
20250819;	141320;	1755593000.000;	       err32
20250819;	141324;	1755593004.000;	       err32
20250819;	141328;	1755593008.000;	       err32
20250819;	141332;	1755593012.000;	       err32
20250819;	141336;	1755593016.000;	       err32
20250819;	141340;	1755593020.000;	       err32
20250819;	141344;	1755593024.000;	       err32
20250819;	141348;	1755593028.000;	       err32
20250819;	141352;	1755593032.000;	       err32
20250819;	141356;	1755593036.000;	       err32
20250819;	141400;	1755593040.000;	       err32
20250819;	141404;	1755593044.000;	       err32
20250819;	141408;	1755593048.000;	       err32
20250819;	141412;	1755593052.000;	       err32
20250819;	141416;	1755593056.000;	       err32
20250819;	141420;	1755593060.000;	       err32
20250819;	141424;	1755593064.000;	       err32
20250819;	141428;	1755593068.000;	       err32
20250819;	141432;	1755593072.000;	       err32
20250819;	141436;	1755593076.000;	       err32
20250819;	141440;	1755593080.000;	       err32
20250819;	141444;	1755593084.000;	       err32
20250819;	141448;	1755593088.000;	       err32
20250819;	141452;	1755593092.000;	       err32
20250819;	141456;	1755593096.000;	       err32
20250819;	141500;	1755593100.000;	       err32
20250819;	141504;	1755593104.000;	       err32
20250819;	141508;	1755593108.000;	       err32
20250819;	141512;	1755593112.000;	       err32
20250819;	141516;	1755593116.000;	       err32
20250819;	141520;	1755593120.000;	       err32
20250819;	141524;	1755593124.000;	       err32
20250819;	141528;	1755593128.000;	       err32
20250819;	141532;	1755593132.000;	       err32
20250819;	141536;	1755593136.000;	       err32
20250819;	141540;	1755593140.000;	       err32
20250819;	141544;	1755593144.000;	       err32
20250819;	141548;	1755593148.000;	       err32
20250819;	141552;	1755593152.000;	       err32
20250819;	141556;	1755593156.000;	       err32
20250819;	141600;	1755593160.000;	       err32
20250819;	141604;	1755593164.000;	       err32
20250819;	141608;	1755593168.000;	       err32
20250819;	141612;	1755593172.000;	       err32
20250819;	141616;	1755593176.000;	       err32
20250819;	141620;	1755593180.000;	       err32
20250819;	141624;	1755593184.000;	       err32
20250819;	141628;	1755593188.000;	       err32
20250819;	141632;	1755593192.000;	       err32
20250819;	141636;	1755593196.000;	       err32
20250819;	141640;	1755593200.000;	       err32
20250819;	141644;	1755593204.000;	       err32
20250819;	141648;	1755593208.000;	       err32
20250819;	141652;	1755593212.000;	       err32
20250819;	141656;	1755593216.000;	       err32
20250819;	141700;	1755593220.000;	       err32
20250819;	141704;	1755593224.000;	       err32
20250819;	141708;	1755593228.000;	       err32
20250819;	141712;	1755593232.000;	       err32
20250819;	141716;	1755593236.000;	       err32
20250819;	141720;	1755593240.000;	       err32
20250819;	141724;	1755593244.000;	       err32
20250819;	141728;	1755593248.000;	       err32
20250819;	141732;	1755593252.000;	       err32
20250819;	141736;	1755593256.000;	       err32
20250819;	141740;	1755593260.000;	       err32
20250819;	141744;	1755593264.000;	       err32
20250819;	141748;	1755593268.000;	       err32
20250819;	141752;	1755593272.000;	       err32
20250819;	141756;	1755593276.000;	       err32
20250819;	141800;	1755593280.000;	       err32
20250819;	141804;	1755593284.000;	       err32
20250819;	141808;	1755593288.000;	       err32
20250819;	141812;	1755593292.000;	       err32
20250819;	141816;	1755593296.000;	       err32
20250819;	141820;	1755593300.000;	       err32
20250819;	141824;	1755593304.000;	       err32
20250819;	141828;	1755593308.000;	       err32
20250819;	141832;	1755593312.000;	       err32
20250819;	141836;	1755593316.000;	       err32
20250819;	141840;	1755593320.000;	       err32
20250819;	141844;	1755593324.000;	       err32
20250819;	141848;	1755593328.000;	       err32
20250819;	141852;	1755593332.000;	       err32
20250819;	141856;	1755593336.000;	       err32
20250819;	141900;	1755593340.000;	       err32
20250819;	141904;	1755593344.000;	       err32
20250819;	141908;	1755593348.000;	       err32
20250819;	141912;	1755593352.000;	       err32
20250819;	141916;	1755593356.000;	       err32
20250819;	141920;	1755593360.000;	       err32
20250819;	141924;	1755593364.000;	       err32
20250819;	141928;	1755593368.000;	       err32
20250819;	141932;	1755593372.000;	       err32
20250819;	141936;	1755593376.000;	       err32
20250819;	141940;	1755593380.000;	       err32
20250819;	141944;	1755593384.000;	       err32
20250819;	141948;	1755593388.000;	       err32
20250819;	141952;	1755593392.000;	       err32
20250819;	141956;	1755593396.000;	       err32
20250819;	142000;	1755593400.000;	       err32
20250819;	142004;	1755593404.000;	       err32
20250819;	142008;	1755593408.000;	       err32
20250819;	142012;	1755593412.000;	       err32
20250819;	142016;	1755593416.000;	       err32
20250819;	142020;	1755593420.000;	       err32
20250819;	142024;	1755593424.000;	       err32
20250819;	142028;	1755593428.000;	       err32
20250819;	142032;	1755593432.000;	       err32
20250819;	142036;	1755593436.000;	       err32
20250819;	142040;	1755593440.000;	       err32
20250819;	142044;	1755593444.000;	       err32
20250819;	142048;	1755593448.000;	       err32
20250819;	142052;	1755593452.000;	       err32
20250819;	142056;	1755593456.000;	       err32
20250819;	142100;	1755593460.000;	       err32
20250819;	142104;	1755593464.000;	       err32
20250819;	142108;	1755593468.000;	       err32
20250819;	142112;	1755593472.000;	       err32
20250819;	142116;	1755593476.000;	       err32
20250819;	142120;	1755593480.000;	       err32
20250819;	142124;	1755593484.000;	       err32
20250819;	142128;	1755593488.000;	       err32
20250819;	142132;	1755593492.000;	       err32
20250819;	142136;	1755593496.000;	       err32
20250819;	142140;	1755593500.000;	       err32
20250819;	142144;	1755593504.000;	       err32
20250819;	142148;	1755593508.000;	       err32
20250819;	142152;	1755593512.000;	       err32
20250819;	142156;	1755593516.000;	       err32
20250819;	142200;	1755593520.000;	       err32
20250819;	142204;	1755593524.000;	       err32
20250819;	142208;	1755593528.000;	       err32
20250819;	142212;	1755593532.000;	       err32
20250819;	142216;	1755593536.000;	       err32
20250819;	142220;	1755593540.000;	       err32
20250819;	142224;	1755593544.000;	       err32
20250819;	142228;	1755593548.000;	       err32
20250819;	142232;	1755593552.000;	       err32
20250819;	142236;	1755593556.000;	       err32
20250819;	142240;	1755593560.000;	       err32
20250819;	142244;	1755593564.000;	       err32
20250819;	142248;	1755593568.000;	       err32
20250819;	142252;	1755593572.000;	       err32
20250819;	142256;	1755593576.000;	       err32
20250819;	142300;	1755593580.000;	       err32
20250819;	142304;	1755593584.000;	       err32
20250819;	142308;	1755593588.000;	       err32
20250819;	142312;	1755593592.000;	       err32
20250819;	142316;	1755593596.000;	       err32
20250819;	142320;	1755593600.000;	       err32
20250819;	142324;	1755593604.000;	       err32
20250819;	142328;	1755593608.000;	       err32
20250819;	142332;	1755593612.000;	       err32
20250819;	142336;	1755593616.000;	       err32
20250819;	142340;	1755593620.000;	       err32
20250819;	142344;	1755593624.000;	       err32
20250819;	142348;	1755593628.000;	       err32
20250819;	142352;	1755593632.000;	       err32
20250819;	142356;	1755593636.000;	       err32
20250819;	142400;	1755593640.000;	       err32
20250819;	142404;	1755593644.000;	       err32
20250819;	142408;	1755593648.000;	       err32
20250819;	142412;	1755593652.000;	       err32
20250819;	142416;	1755593656.000;	       err32
20250819;	142420;	1755593660.000;	       err32
20250819;	142424;	1755593664.000;	       err32
20250819;	142428;	1755593668.000;	       err32
20250819;	142432;	1755593672.000;	       err32
20250819;	142436;	1755593676.000;	       err32
20250819;	142440;	1755593680.000;	       err32
20250819;	142444;	1755593684.000;	       err32
20250819;	142448;	1755593688.000;	       err32
20250819;	142452;	1755593692.000;	       err32
20250819;	142456;	1755593696.000;	       err32
20250819;	142500;	1755593700.000;	       err32
20250819;	142504;	1755593704.000;	       err32
20250819;	142508;	1755593708.000;	       err32
20250819;	142512;	1755593712.000;	       err32
20250819;	142516;	1755593716.000;	       err32
20250819;	142520;	1755593720.000;	       err32
20250819;	142524;	1755593724.000;	       err32
20250819;	142528;	1755593728.000;	       err32
20250819;	142532;	1755593732.000;	       err32
20250819;	142536;	1755593736.000;	       err32
20250819;	142540;	1755593740.000;	       err32
20250819;	142544;	1755593744.000;	       err32
20250819;	142548;	1755593748.000;	       err32
20250819;	142552;	1755593752.000;	       err32
20250819;	142556;	1755593756.000;	       err32
20250819;	142600;	1755593760.000;	       err32
20250819;	142604;	1755593764.000;	       err32
20250819;	142608;	1755593768.000;	       err32
20250819;	142612;	1755593772.000;	       err32
20250819;	142616;	1755593776.000;	       err32
20250819;	142620;	1755593780.000;	       err32
20250819;	142624;	1755593784.000;	       err32
20250819;	142628;	1755593788.000;	       err32
20250819;	142632;	1755593792.000;	       err32
20250819;	142636;	1755593796.000;	       err32
20250819;	142640;	1755593800.000;	       err32
20250819;	142644;	1755593804.000;	       err32
20250819;	142648;	1755593808.000;	       err32
20250819;	142652;	1755593812.000;	       err32
20250819;	142656;	1755593816.000;	       err32
20250819;	142700;	1755593820.000;	       err32
20250819;	142704;	1755593824.000;	       err32
20250819;	142708;	1755593828.000;	       err32
20250819;	142712;	1755593832.000;	       err32
20250819;	142716;	1755593836.000;	       err32
20250819;	142720;	1755593840.000;	       err32
20250819;	142724;	1755593844.000;	       err32
20250819;	142728;	1755593848.000;	       err32
20250819;	142732;	1755593852.000;	       err32
20250819;	142736;	1755593856.000;	       err32
20250819;	142740;	1755593860.000;	       err32
20250819;	142744;	1755593864.000;	       err32
20250819;	142748;	1755593868.000;	       err32
20250819;	142752;	1755593872.000;	       err32
20250819;	142756;	1755593876.000;	       err32
20250819;	142800;	1755593880.000;	       err32
20250819;	142804;	1755593884.000;	       err32
20250819;	142808;	1755593888.000;	       err32
20250819;	142812;	1755593892.000;	       err32
20250819;	142816;	1755593896.000;	       err32
20250819;	142820;	1755593900.000;	       err32
20250819;	142824;	1755593904.000;	       err32
20250819;	142828;	1755593908.000;	       err32
20250819;	142832;	1755593912.000;	       err32
20250819;	142836;	1755593916.000;	       err32
20250819;	142840;	1755593920.000;	       err32
20250819;	142844;	1755593924.000;	       err32
20250819;	142848;	1755593928.000;	       err32
20250819;	142852;	1755593932.000;	       err32
20250819;	142856;	1755593936.000;	       err32
20250819;	142900;	1755593940.000;	       err32
20250819;	142904;	1755593944.000;	       err32
20250819;	142908;	1755593948.000;	       err32
20250819;	142912;	1755593952.000;	       err32
20250819;	142916;	1755593956.000;	       err32
20250819;	142920;	1755593960.000;	       err32
20250819;	142924;	1755593964.000;	       err32
20250819;	142928;	1755593968.000;	       err32
20250819;	142932;	1755593972.000;	       err32
20250819;	142936;	1755593976.000;	       err32
